사용자 ID,가입 날짜,유입 경로,방문 날짜,페이지 방문 순서,장바구니 담기,결제 완료,결제 방식,디바이스 정보,마지막 방문 날짜
1975,2024-03-09,Tistory Blog,2024-03-15,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Desktop,2024-07-07
1975,2024-03-09,Tistory Blog,2024-07-07,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰,No,No,-,Mobile,2024-07-07
1976,2024-03-14,Naver Shopping,2024-04-03,홈 > 검색 > 제품 상세,No,No,-,Tablet,2024-07-22
1976,2024-03-14,Tistory Blog,2024-04-18,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,삼성페이,Mobile,2024-07-22
1976,2024-03-14,Naver Search,2024-05-11,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-22
1976,2024-03-14,KakaoTalk Ads,2024-05-29,홈 > 검색 > 제품 상세,No,No,-,Mobile,2024-07-22
1976,2024-03-14,Tistory Blog,2024-07-22,홈 > 검색 > 제품 상세,No,No,-,Mobile,2024-07-22
1977,2024-02-01,Naver Shopping,2024-02-25,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 주문 확인,No,No,-,Mobile,2024-07-04
1977,2024-02-01,YouTube Ads,2024-07-04,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-04
1978,2024-01-29,Tistory Blog,2024-02-24,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-29
1978,2024-01-29,Naver Shopping,2024-03-09,홈 > 검색 > 제품 상세,No,No,-,Mobile,2024-07-29
1978,2024-01-29,Naver Shopping,2024-03-29,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 주문 확인 > 결제,Yes,Yes,토스,Mobile,2024-07-29
1978,2024-01-29,Naver Shopping,2024-07-28,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰,No,No,-,Mobile,2024-07-29
1978,2024-01-29,Facebook Ads,2024-07-29,홈 > 카테고리 > 제품 목록,No,No,-,Mobile,2024-07-29
1979,2024-03-30,Facebook Ads,2024-04-24,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 주문 확인,No,No,-,Desktop,2024-07-23
1979,2024-03-30,Instagram Ads,2024-04-27,홈 > 카테고리 > 제품 목록 > 제품 상세 > 주문 확인,No,No,-,Mobile,2024-07-23
1979,2024-03-30,KakaoTalk Ads,2024-05-22,홈 > 검색 > 제품 상세,No,No,-,Mobile,2024-07-23
1979,2024-03-30,Coupang Ads,2024-05-23,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 주문 확인,No,No,-,Desktop,2024-07-23
1979,2024-03-30,Tistory Blog,2024-06-15,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-23
1979,2024-03-30,YouTube Ads,2024-06-22,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 주문 확인 > 결제,Yes,Yes,카카오페이,Mobile,2024-07-23
1979,2024-03-30,Instagram Ads,2024-06-30,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,네이버페이,Mobile,2024-07-23
1979,2024-03-30,Facebook Ads,2024-07-23,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,무통장 입금,Mobile,2024-07-23
1980,2024-01-27,YouTube Ads,2024-02-05,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,신용카드,Mobile,2024-07-03
1980,2024-01-27,Google Search,2024-07-03,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,신용카드,Mobile,2024-07-03
1981,2024-02-29,Tistory Blog,2024-03-01,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,무통장 입금,Mobile,2024-07-21
1981,2024-02-29,Naver Shopping,2024-07-21,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,카카오페이,Mobile,2024-07-21
1982,2024-01-19,KakaoTalk Ads,2024-02-02,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 주문 확인,No,No,-,Mobile,2024-07-19
1982,2024-01-19,Naver Search,2024-02-03,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Desktop,2024-07-19
1982,2024-01-19,Facebook Ads,2024-02-09,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,네이버페이,Desktop,2024-07-19
1982,2024-01-19,Instagram Ads,2024-02-27,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 주문 확인 > 결제,Yes,Yes,네이버페이,Desktop,2024-07-19
1982,2024-01-19,Naver Search,2024-03-11,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰,No,No,-,Mobile,2024-07-19
1982,2024-01-19,Coupang Ads,2024-04-10,홈 > 검색 > 제품 상세 > 장바구니,Yes,No,-,Mobile,2024-07-19
1982,2024-01-19,Google Search,2024-04-16,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-19
1982,2024-01-19,Instagram Ads,2024-05-16,홈 > 검색 > 상품 상세 > 주문 확인 > 결제,Yes,Yes,네이버페이,Mobile,2024-07-19
1982,2024-01-19,Tistory Blog,2024-07-11,홈 > 카테고리 > 제품 목록,No,No,-,Mobile,2024-07-19
1982,2024-01-19,Google Search,2024-07-14,홈 > 카테고리 > 제품 목록 > 제품 상세,No,No,-,Mobile,2024-07-19
1982,2024-01-19,Instagram Ads,2024-07-19,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,토스,Desktop,2024-07-19
1983,2024-01-17,Facebook Ads,2024-02-06,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-10
1983,2024-01-17,Naver Search,2024-02-12,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-10
1983,2024-01-17,Naver Shopping,2024-02-19,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니,Yes,No,-,Mobile,2024-07-10
1983,2024-01-17,Instagram Ads,2024-07-10,홈 > 검색,No,No,-,Mobile,2024-07-10
1984,2024-02-02,Coupang Ads,2024-02-27,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Desktop,2024-07-26
1984,2024-02-02,Google Search,2024-03-28,홈 > 카테고리,Yes,No,-,Mobile,2024-07-26
1984,2024-02-02,Naver Search,2024-04-20,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 주문 확인,No,No,-,Mobile,2024-07-26
1984,2024-02-02,Google Search,2024-05-07,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,네이버페이,Desktop,2024-07-26
1984,2024-02-02,Facebook Ads,2024-05-26,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-26
1984,2024-02-02,Facebook Ads,2024-06-25,홈 > 카테고리 > 제품 목록,Yes,No,-,Desktop,2024-07-26
1984,2024-02-02,KakaoTalk Ads,2024-07-26,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,카카오페이,Mobile,2024-07-26
1985,2024-01-19,Tistory Blog,2024-01-31,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,토스,Tablet,2024-07-26
1985,2024-01-19,Tistory Blog,2024-02-08,홈 > 카테고리 > 제품 목록 > 제품 상세 > 상품 상세 > 주문 확인 > 결제,No,Yes,카카오페이,Mobile,2024-07-26
1985,2024-01-19,Instagram Ads,2024-02-28,홈 > 검색 > 제품 상세 > 장바구니,Yes,No,-,Desktop,2024-07-26
1985,2024-01-19,Facebook Ads,2024-03-27,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-26
1985,2024-01-19,Instagram Ads,2024-04-04,홈 > 검색 > 제품 상세,No,No,-,Mobile,2024-07-26
1985,2024-01-19,KakaoTalk Ads,2024-04-23,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니,Yes,No,-,Mobile,2024-07-26
1985,2024-01-19,Tistory Blog,2024-05-13,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Desktop,2024-07-26
1985,2024-01-19,Tistory Blog,2024-06-04,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,신용카드,Mobile,2024-07-26
1985,2024-01-19,Google Search,2024-07-26,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,무통장 입금,Mobile,2024-07-26
1986,2024-03-29,Naver Search,2024-03-31,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Tablet,2024-07-16
1986,2024-03-29,Coupang Ads,2024-07-12,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,카카오페이,Mobile,2024-07-16
1986,2024-03-29,Tistory Blog,2024-07-15,홈 > 카테고리 > 제품 목록,No,No,-,Mobile,2024-07-16
1986,2024-03-29,Facebook Ads,2024-07-16,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,카카오페이,Desktop,2024-07-16
1987,2024-03-28,YouTube Ads,2024-04-08,홈 > 카테고리 > 제품 목록 > 제품 상세 > 상품 상세 > 결제 > 주문 확인,No,Yes,토스,Mobile,2024-07-21
1987,2024-03-28,Facebook Ads,2024-04-13,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,신용카드,Mobile,2024-07-21
1987,2024-03-28,Naver Shopping,2024-05-01,홈 > 검색 > 제품 상세 > 상품 상세 > 결제 > 주문 확인,No,Yes,카카오페이,Mobile,2024-07-21
1987,2024-03-28,KakaoTalk Ads,2024-07-21,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 주문 확인 > 결제,Yes,Yes,카카오페이,Mobile,2024-07-21
1988,2024-03-28,Instagram Ads,2024-04-08,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Desktop,2024-07-03
1988,2024-03-28,Instagram Ads,2024-04-13,홈 > 검색 > 제품 상세 > 주문 확인,No,No,-,Mobile,2024-07-03
1988,2024-03-28,Facebook Ads,2024-04-16,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Desktop,2024-07-03
1988,2024-03-28,Naver Search,2024-05-09,홈 > 카테고리,No,No,-,Mobile,2024-07-03
1988,2024-03-28,Tistory Blog,2024-05-12,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-03
1988,2024-03-28,Naver Shopping,2024-05-16,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Tablet,2024-07-03
1988,2024-03-28,Naver Shopping,2024-06-09,홈 > 카테고리 > 제품 목록 > 제품 상세 > 상품 상세 > 주문 확인 > 결제,No,Yes,신용카드,Mobile,2024-07-03
1988,2024-03-28,KakaoTalk Ads,2024-07-03,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Desktop,2024-07-03
1989,2024-01-20,Coupang Ads,2024-02-10,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,카카오페이,Mobile,2024-07-22
1989,2024-01-20,YouTube Ads,2024-02-18,홈 > 카테고리 > 제품 목록 > 제품 상세 > 상품 상세 > 주문 확인 > 결제,Yes,Yes,네이버페이,Mobile,2024-07-22
1989,2024-01-20,Google Search,2024-02-29,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-22
1989,2024-01-20,YouTube Ads,2024-03-05,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-22
1989,2024-01-20,Naver Shopping,2024-03-22,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,네이버페이,Tablet,2024-07-22
1989,2024-01-20,YouTube Ads,2024-07-22,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,신용카드,Mobile,2024-07-22
1990,2024-02-24,YouTube Ads,2024-02-25,홈 > 검색 > 제품 목록 > 상품 상세 > 주문 확인 > 결제,Yes,Yes,삼성페이,Mobile,2024-07-17
1990,2024-02-24,Facebook Ads,2024-03-21,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-17
1990,2024-02-24,KakaoTalk Ads,2024-03-27,홈 > 카테고리 > 제품 목록 > 제품 상세 > 주문 확인,No,No,-,Mobile,2024-07-17
1990,2024-02-24,Google Search,2024-04-16,홈 > 카테고리,Yes,No,-,Mobile,2024-07-17
1990,2024-02-24,YouTube Ads,2024-05-13,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-17
1990,2024-02-24,Naver Shopping,2024-06-02,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 주문 확인,No,No,-,Mobile,2024-07-17
1990,2024-02-24,Tistory Blog,2024-06-16,홈 > 카테고리 > 제품 목록 > 제품 상세,No,No,-,Mobile,2024-07-17
1990,2024-02-24,Tistory Blog,2024-06-25,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 주문 확인,No,No,-,Mobile,2024-07-17
1990,2024-02-24,Instagram Ads,2024-07-13,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 주문 확인 > 결제,Yes,Yes,네이버페이,Mobile,2024-07-17
1990,2024-02-24,Naver Shopping,2024-07-15,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,카카오페이,Mobile,2024-07-17
1990,2024-02-24,Instagram Ads,2024-07-17,홈 > 검색 > 제품 상세 > 장바구니,Yes,No,-,Mobile,2024-07-17
1991,2024-02-26,KakaoTalk Ads,2024-03-26,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 주문 확인,No,No,-,Mobile,2024-07-29
1991,2024-02-26,Tistory Blog,2024-07-29,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰,No,No,-,Mobile,2024-07-29
1992,2024-01-22,Instagram Ads,2024-02-10,홈 > 카테고리 > 제품 목록 > 제품 상세,Yes,No,-,Mobile,2024-07-15
1992,2024-01-22,Instagram Ads,2024-02-11,홈 > 카테고리,Yes,No,-,Mobile,2024-07-15
1992,2024-01-22,Tistory Blog,2024-07-12,홈 > 검색 > 제품 목록 > 제품 상세,No,No,-,Mobile,2024-07-15
1992,2024-01-22,YouTube Ads,2024-07-15,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,신용카드,Desktop,2024-07-15
1993,2024-02-13,Coupang Ads,2024-02-25,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-17
1993,2024-02-13,KakaoTalk Ads,2024-03-11,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니,Yes,No,-,Desktop,2024-07-17
1993,2024-02-13,KakaoTalk Ads,2024-07-17,홈 > 카테고리,No,No,-,Mobile,2024-07-17
1994,2024-01-12,Naver Shopping,2024-02-10,홈 > 카테고리 > 제품 목록,No,No,-,Mobile,2024-07-17
1994,2024-01-12,KakaoTalk Ads,2024-02-15,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,신용카드,Mobile,2024-07-17
1994,2024-01-12,Coupang Ads,2024-03-14,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,토스,Desktop,2024-07-17
1994,2024-01-12,Tistory Blog,2024-07-03,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,신용카드,Mobile,2024-07-17
1994,2024-01-12,KakaoTalk Ads,2024-07-17,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,카카오페이,Mobile,2024-07-17
1995,2024-01-26,Naver Search,2024-02-18,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-23
1995,2024-01-26,Facebook Ads,2024-03-08,홈 > 검색 > 제품 목록 > 상품 상세 > 주문 확인 > 결제,Yes,Yes,토스,Mobile,2024-07-23
1995,2024-01-26,Naver Search,2024-07-23,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,삼성페이,Mobile,2024-07-23
1996,2024-02-04,Instagram Ads,2024-03-02,홈 > 카테고리,No,No,-,Mobile,2024-07-21
1996,2024-02-04,YouTube Ads,2024-03-19,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Desktop,2024-07-21
1996,2024-02-04,Coupang Ads,2024-07-21,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,토스,Mobile,2024-07-21
1997,2024-01-14,Google Search,2024-01-20,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,삼성페이,Mobile,2024-07-16
1997,2024-01-14,YouTube Ads,2024-02-07,홈 > 검색 > 제품 상세,No,No,-,Desktop,2024-07-16
1997,2024-01-14,KakaoTalk Ads,2024-02-09,홈 > 검색 > 상품 상세 > 주문 확인 > 결제,No,Yes,카카오페이,Desktop,2024-07-16
1997,2024-01-14,Facebook Ads,2024-02-11,홈 > 카테고리 > 제품 목록 > 제품 상세 > 주문 확인,No,No,-,Mobile,2024-07-16
1997,2024-01-14,Naver Shopping,2024-02-23,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Desktop,2024-07-16
1997,2024-01-14,Instagram Ads,2024-02-24,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-16
1997,2024-01-14,Coupang Ads,2024-07-16,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,무통장 입금,Mobile,2024-07-16
1998,2024-03-27,Instagram Ads,2024-04-17,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰,Yes,No,-,Desktop,2024-07-15
1998,2024-03-27,Google Search,2024-07-15,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,토스,Mobile,2024-07-15
1999,2024-01-22,Instagram Ads,2024-01-27,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,네이버페이,Mobile,2024-07-20
1999,2024-01-22,Naver Search,2024-02-06,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,신용카드,Desktop,2024-07-20
1999,2024-01-22,Facebook Ads,2024-07-20,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,토스,Mobile,2024-07-20
2000,2024-01-25,Tistory Blog,2024-02-09,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰,Yes,No,-,Desktop,2024-07-22
2000,2024-01-25,Tistory Blog,2024-02-13,홈 > 카테고리,Yes,No,-,Mobile,2024-07-22
2000,2024-01-25,Instagram Ads,2024-03-06,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니,Yes,No,-,Mobile,2024-07-22
2000,2024-01-25,KakaoTalk Ads,2024-03-08,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-22
2000,2024-01-25,Naver Search,2024-07-05,홈 > 검색 > 제품 목록,No,No,-,Desktop,2024-07-22
2000,2024-01-25,Instagram Ads,2024-07-16,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Tablet,2024-07-22
2000,2024-01-25,Naver Search,2024-07-22,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰,No,No,-,Mobile,2024-07-22
2001,2024-07-03,Google Search,2024-07-29,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,카카오페이,Mobile,2024-07-29
2006,2024-07-21,YouTube Ads,2024-07-24,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Desktop,2024-07-24
2007,2024-07-26,Instagram Ads,2024-07-27,홈 > 검색,No,No,-,Desktop,2024-07-29
2007,2024-07-26,Google Search,2024-07-29,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,신용카드,Mobile,2024-07-29
2008,2024-07-05,YouTube Ads,2024-07-23,홈 > 카테고리,No,No,-,Mobile,2024-07-23
2009,2024-07-20,Coupang Ads,2024-07-21,홈 > 카테고리,No,No,-,Desktop,2024-07-21
2013,2024-07-24,Instagram Ads,2024-07-28,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,네이버페이,Desktop,2024-07-29
2013,2024-07-24,Facebook Ads,2024-07-29,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰,No,No,-,Tablet,2024-07-29
2014,2024-07-12,Tistory Blog,2024-07-17,홈 > 검색,No,No,-,Mobile,2024-07-17
2016,2024-07-16,Coupang Ads,2024-07-26,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,무통장 입금,Mobile,2024-07-26
2017,2024-07-03,Tistory Blog,2024-07-15,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,토스,Mobile,2024-07-15
2021,2024-07-07,YouTube Ads,2024-07-19,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,삼성페이,Mobile,2024-07-28
2021,2024-07-07,Tistory Blog,2024-07-28,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰,No,No,-,Mobile,2024-07-28
2024,2024-07-17,Coupang Ads,2024-07-25,홈 > 검색 > 제품 상세 > 장바구니,Yes,No,-,Mobile,2024-07-28
2024,2024-07-17,Facebook Ads,2024-07-28,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,토스,Mobile,2024-07-28
2025,2024-07-09,Facebook Ads,2024-07-31,홈 > 검색,No,No,-,Mobile,2024-07-31
2028,2024-07-12,Facebook Ads,2024-07-29,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,무통장 입금,Mobile,2024-07-29
2030,2024-07-22,Facebook Ads,2024-07-27,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,무통장 입금,Desktop,2024-07-27
2032,2024-07-14,KakaoTalk Ads,2024-07-28,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,카카오페이,Mobile,2024-07-28
2034,2024-07-11,Tistory Blog,2024-07-13,홈 > 검색 > 제품 상세,No,No,-,Mobile,2024-07-13
2036,2024-07-13,Tistory Blog,2024-07-25,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-25
2040,2024-07-07,Naver Shopping,2024-07-08,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,삼성페이,Mobile,2024-07-08
2041,2024-07-23,Facebook Ads,2024-07-26,홈 > 카테고리 > 제품 목록 > 제품 상세,No,No,-,Mobile,2024-07-31
2041,2024-07-23,Instagram Ads,2024-07-31,홈 > 카테고리 > 제품 목록,No,No,-,Desktop,2024-07-31
2046,2024-07-07,Coupang Ads,2024-07-10,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니,Yes,No,-,Mobile,2024-07-10
2047,2024-07-23,Naver Shopping,2024-07-31,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,무통장 입금,Tablet,2024-07-31
2052,2024-07-07,Facebook Ads,2024-07-23,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,신용카드,Mobile,2024-07-23
2053,2024-07-05,Instagram Ads,2024-07-10,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-10
2054,2024-07-09,Naver Search,2024-07-18,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,신용카드,Mobile,2024-07-20
2054,2024-07-09,KakaoTalk Ads,2024-07-20,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,카카오페이,Mobile,2024-07-20
2057,2024-07-20,Coupang Ads,2024-07-29,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-29
2058,2024-07-05,YouTube Ads,2024-07-10,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-10
2059,2024-07-06,Google Search,2024-07-23,홈 > 검색,No,No,-,Mobile,2024-07-23
